customerID,InternetService,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,service_adoption_score
7239-HZZCX,No,1,0,0,0,0,0,0,1
4872-VXRIL,DSL,1,1,1,0,1,0,0,4
9140-CZQZZ,DSL,1,1,1,0,1,1,1,6
3423-HHXAO,No,1,0,0,0,0,0,0,1
9938-TKDGL,Fiber optic,1,1,0,0,1,1,1,5
0531-ZZJWQ,Fiber optic,1,0,0,0,0,0,0,1
6537-QLGEX,DSL,0,1,0,0,0,1,0,2
2688-BHGOG,Fiber optic,1,0,0,0,0,0,1,2
7683-CBDKJ,DSL,1,1,1,0,0,1,0,4
0946-CLJTI,Fiber optic,1,0,0,1,0,1,1,4
3160-TYXLT,DSL,0,1,1,0,0,0,1,3
1325-USMEC,Fiber optic,1,1,1,1,0,1,0,5
0916-QOFDP,Fiber optic,1,0,0,0,0,1,1,3
0628-CNQRM,DSL,1,1,0,1,1,1,0,5
5606-AMZBO,Fiber optic,1,1,0,0,0,0,0,2
6199-IPCAO,No,1,0,0,0,0,0,0,1
7665-TOALD,Fiber optic,1,0,0,0,0,0,0,1
0112-QWPNC,DSL,1,1,0,1,1,1,1,6
0324-BRPCJ,Fiber optic,1,0,1,0,0,1,1,4
2777-PHDEI,Fiber optic,1,0,0,0,0,1,0,2
5640-CAXOA,DSL,0,0,0,0,1,0,1,2
2235-EZAIK,DSL,1,1,1,1,1,1,0,6
3847-BAERP,No,1,0,0,0,0,0,0,1
1196-AMORA,Fiber optic,1,0,0,0,0,0,0,1
4282-YMKNA,Fiber optic,1,0,0,0,0,0,0,1
1453-RZFON,DSL,1,1,0,0,0,0,0,2
8263-OKETD,DSL,1,0,1,0,1,0,1,4
0670-KDOMA,No,1,0,0,0,0,0,0,1
2476-YGEFM,Fiber optic,1,0,0,0,0,0,0,1
8687-BAFGU,Fiber optic,1,0,0,0,1,0,0,2
0641-EVBOJ,Fiber optic,1,1,0,0,1,0,0,3
0829-XXPLX,Fiber optic,1,1,0,1,0,1,0,4
9974-JFBHQ,Fiber optic,1,0,1,0,1,1,1,5
5356-RHIPP,No,1,0,0,0,0,0,0,1
6624-JDRDS,DSL,0,1,0,0,0,0,0,1
0608-JDVEC,No,1,0,0,0,0,0,0,1
9780-FKVVF,DSL,1,1,0,0,0,0,1,3
1919-RTPQD,DSL,1,0,0,0,0,0,0,1
5214-NLTIT,Fiber optic,1,0,0,1,0,0,1,3
3345-PBBFH,DSL,1,0,1,0,0,0,0,2
5055-BRMNE,Fiber optic,1,1,0,0,1,1,1,5
9189-JWSHV,Fiber optic,1,0,0,0,0,1,1,3
2190-PHBHR,Fiber optic,1,1,1,0,0,0,1,4
2650-GYRYL,No,1,0,0,0,0,0,0,1
0746-JTRFU,DSL,0,0,0,0,0,0,0,0
5208-FVQKB,DSL,1,1,1,0,1,0,1,5
7184-LRUUR,DSL,1,0,1,1,0,1,0,4
6627-CFOSN,Fiber optic,1,1,1,1,0,0,1,5
3982-JGSFD,No,1,0,0,0,0,0,0,1
1574-DYCWE,No,1,0,0,0,0,0,0,1
7247-XOZPB,DSL,1,1,0,1,1,1,0,5
2466-FCCPT,No,1,0,0,0,0,0,0,1
6211-WWLTF,Fiber optic,1,1,0,1,0,1,1,5
4826-TZEVA,Fiber optic,1,0,1,0,0,0,0,2
6016-NXBNJ,No,1,0,0,0,0,0,0,1
9138-EFSMO,Fiber optic,1,0,0,0,0,0,1,2
0576-WNXXC,Fiber optic,1,0,1,1,0,0,1,4
4632-XJMEX,DSL,1,1,1,0,1,0,0,4
8910-LEDAG,Fiber optic,1,0,0,0,0,0,0,1
3452-GWUIN,Fiber optic,1,0,0,0,0,1,1,3
2716-GFZOR,Fiber optic,1,1,1,1,0,0,0,4
3724-UCSHY,No,1,0,0,0,0,0,0,1
8626-XHBIE,No,1,0,0,0,0,0,0,1
4628-CTTLA,DSL,0,0,1,0,0,1,0,2
3192-LNKRK,Fiber optic,1,0,0,1,0,1,0,3
4439-YRNVD,DSL,0,0,1,0,1,0,0,2
2876-VBBBL,No,1,0,0,0,0,0,0,1
6834-NXDCA,DSL,0,0,0,0,0,0,0,0
2208-UGTGR,Fiber optic,1,0,1,0,0,1,1,4
3005-TYFRD,Fiber optic,1,0,1,1,0,1,1,5
8670-MEFCP,DSL,1,1,1,1,1,1,1,7
3079-BCHLN,No,1,0,0,0,0,0,0,1
7777-UNYHB,No,1,0,0,0,0,0,0,1
5597-GLBUC,Fiber optic,1,0,0,1,0,1,0,3
7278-CKDNC,Fiber optic,1,0,1,0,0,0,0,2
2748-MYRVK,Fiber optic,1,0,1,0,0,1,1,4
8450-UYIBU,DSL,0,0,0,1,0,1,0,2
2969-VAPYH,DSL,1,1,1,0,1,0,0,4
4822-YCXMX,Fiber optic,1,0,0,0,0,0,1,2
7181-OQCUT,Fiber optic,1,1,0,1,0,1,1,5
8474-UMLNT,DSL,1,1,1,0,1,0,1,5
9821-POOTN,Fiber optic,1,0,0,0,0,0,0,1
3836-FZSDJ,No,1,0,0,0,0,0,0,1
9142-XMYJH,No,1,0,0,0,0,0,0,1
6559-ILWKJ,DSL,0,0,1,0,0,1,1,3
0187-QSXOE,Fiber optic,1,0,0,0,0,1,1,3
7733-UDMTP,DSL,0,0,1,1,0,1,1,4
2649-HWLYB,DSL,1,1,0,1,1,0,1,5
5214-CHIWJ,No,1,0,0,0,0,0,0,1
4229-CZMLL,Fiber optic,1,0,0,0,0,0,0,1
6904-JLBGY,Fiber optic,1,1,1,1,1,1,1,7
2465-BLLEU,No,1,0,0,0,0,0,0,1
1685-VAYJF,DSL,1,0,0,0,0,0,0,1
8874-EJNSR,No,1,0,0,0,0,0,0,1
6917-YACBP,Fiber optic,1,1,1,1,0,0,0,4
5049-MUBWG,DSL,1,1,0,0,1,1,1,5
4223-WOZCM,DSL,1,0,0,1,0,0,0,2
0769-MURVM,DSL,0,1,1,1,1,1,1,6
9253-VIFJQ,DSL,1,1,1,1,0,0,0,4
7030-FZTFM,Fiber optic,1,0,1,1,1,1,1,6
9741-YLNTD,Fiber optic,1,0,0,0,1,0,1,3
5917-RYRMG,No,1,0,0,0,0,0,0,1
5120-ZBLAI,DSL,1,0,0,1,0,1,1,4
1194-BHJYC,DSL,0,1,0,1,1,1,1,5
3663-MITLP,Fiber optic,1,0,1,1,0,1,1,5
0906-QVPMS,Fiber optic,1,1,1,1,1,1,1,7
9025-ZRPVR,No,1,0,0,0,0,0,0,1
1905-OEILC,No,1,0,0,0,0,0,0,1
7858-GTZSP,Fiber optic,1,0,0,0,0,0,1,2
3285-UCQVC,DSL,0,0,0,0,1,0,0,1
6248-BSHKG,No,1,0,0,0,0,0,0,1
4685-TFLLS,No,1,0,0,0,0,0,0,1
3470-BTGQO,DSL,1,0,0,0,0,0,0,1
1209-VFFOC,DSL,0,1,1,1,1,0,1,5
8224-DWCKX,Fiber optic,1,0,0,0,0,0,0,1
5482-PLVPE,DSL,0,0,0,0,0,0,0,0
4553-DVPZG,Fiber optic,1,0,0,1,0,1,1,4
4902-OHLSK,Fiber optic,1,0,0,0,1,1,1,4
6917-IAYHD,DSL,0,0,1,0,1,0,0,2
0495-ZBNGW,Fiber optic,1,0,0,1,0,0,0,2
8620-RJPZN,No,1,0,0,0,0,0,0,1
7572-KPVKK,Fiber optic,1,0,0,1,1,1,1,5
2642-MAWLJ,No,1,0,0,0,0,0,0,1
2357-COQEK,Fiber optic,1,0,0,1,1,1,1,5
7103-ZGVNT,DSL,1,1,1,0,1,1,0,5
3737-GCSPV,Fiber optic,1,1,0,0,1,1,0,4
2027-WKXMW,Fiber optic,1,0,1,1,1,1,1,6
7137-NAXML,No,1,0,0,0,0,0,0,1
2428-ZMCTB,No,1,0,0,0,0,0,0,1
2961-VNFKL,No,1,0,0,0,0,0,0,1
1768-HNVGJ,DSL,1,1,0,0,1,0,1,4
6963-KQYQB,No,1,0,0,0,0,0,0,1
5934-RMPOV,Fiber optic,1,0,0,0,0,0,1,2
1207-BLKSA,No,1,0,0,0,0,0,0,1
4088-YLDSU,Fiber optic,1,0,0,1,1,1,1,5
8316-BBQAY,DSL,0,1,0,1,1,1,1,5
1166-PQLGG,No,1,0,0,0,0,0,0,1
3146-JTQHR,No,1,0,0,0,0,0,0,1
4291-YZODP,No,1,0,0,0,0,0,0,1
4395-PZMSN,Fiber optic,1,0,1,0,0,0,1,3
6427-FEFIG,DSL,1,1,0,1,0,1,1,5
0017-IUDMW,Fiber optic,1,1,1,1,1,1,1,7
8706-HRADD,DSL,0,1,0,0,1,1,0,3
9955-QOPOY,DSL,0,0,1,1,1,1,1,5
4385-ZKVNW,DSL,1,0,1,0,1,0,0,3
5446-DKWYW,DSL,1,0,0,1,0,1,0,3
2034-CGRHZ,Fiber optic,1,0,1,1,0,1,1,5
5797-APWZC,Fiber optic,1,0,0,0,0,1,1,3
3683-QKIUE,DSL,1,0,0,0,1,0,0,2
4228-ZGYUW,Fiber optic,1,0,1,0,0,0,1,3
9031-ZVQPT,Fiber optic,1,0,1,1,1,1,1,6
2990-IAJSV,DSL,1,1,1,1,1,1,1,7
8107-KNCIM,Fiber optic,1,0,0,0,0,0,0,1
9027-YFHQJ,No,1,0,0,0,0,0,0,1
5176-LDKUH,Fiber optic,1,0,1,0,0,0,0,2
4644-OBGFZ,No,1,0,0,0,0,0,0,1
7926-IJOOU,No,1,0,0,0,0,0,0,1
6480-YAGIY,Fiber optic,1,1,1,1,1,1,1,7
4029-HPFVY,Fiber optic,1,0,0,0,0,0,0,1
7602-DBTOU,No,1,0,0,0,0,0,0,1
5345-BMKWB,No,1,0,0,0,0,0,0,1
3519-ZKXGG,Fiber optic,1,0,0,0,0,0,0,1
5457-COLHT,DSL,1,1,1,0,1,1,1,6
6416-TVAIH,Fiber optic,1,0,0,0,0,0,0,1
5451-YHYPW,Fiber optic,1,1,1,1,1,1,1,7
5108-ADXWO,Fiber optic,1,1,0,0,0,0,0,2
7998-WNZEM,DSL,1,1,1,1,1,0,1,6
3066-RRJIO,Fiber optic,1,0,0,0,0,0,0,1
4664-NJCMS,DSL,0,1,0,1,1,1,1,5
0307-BCOPK,No,1,0,0,0,0,0,0,1
7629-WFGLW,Fiber optic,1,1,1,1,1,0,0,5
2542-HYGIQ,No,1,0,0,0,0,0,0,1
6715-OFDBP,DSL,1,0,0,1,0,1,1,4
5016-LIPDW,No,1,0,0,0,0,0,0,1
6481-LXPWL,DSL,0,0,1,1,0,0,0,2
1567-DSCIC,Fiber optic,1,0,1,1,0,1,0,4
2150-UWTFY,DSL,1,1,1,1,0,0,0,4
6124-ACRHJ,No,1,0,0,0,0,0,0,1
9362-MWODR,DSL,1,1,0,0,1,1,0,4
9975-GPKZU,No,1,0,0,0,0,0,0,1
9625-RZFUK,No,1,0,0,0,0,0,0,1
5153-LXKDT,Fiber optic,1,1,1,1,0,1,1,6
5161-UBZXI,Fiber optic,1,1,1,0,1,1,1,6
1020-JPQOW,Fiber optic,1,0,1,1,1,0,0,4
7919-ZODZZ,DSL,1,0,1,1,0,0,1,4
0565-JUPYD,Fiber optic,1,1,1,1,1,1,0,6
6867-ACCZI,DSL,0,1,1,1,1,0,1,5
5939-XAIXZ,DSL,1,0,0,1,0,0,0,2
9054-FOWNV,Fiber optic,1,0,0,1,0,1,0,3
2683-BPJSO,Fiber optic,1,1,1,0,0,0,0,3
2157-MXBJS,DSL,1,0,0,1,0,1,1,4
8207-VVMYB,No,1,0,0,0,0,0,0,1
9732-EQMWY,Fiber optic,1,0,1,1,0,1,1,5
9360-AHGNL,Fiber optic,1,1,0,1,1,1,1,6
1087-UDSIH,No,1,0,0,0,0,0,0,1
5269-NRGDP,DSL,1,0,0,1,1,1,1,5
6195-MELTI,DSL,1,0,1,0,1,0,0,3
5485-WUYWF,DSL,1,1,0,1,0,1,0,4
2121-JAFOM,Fiber optic,1,1,1,1,1,1,1,7
8818-DOPVL,Fiber optic,1,0,1,1,0,1,1,5
2632-UCGVD,Fiber optic,1,0,0,0,1,1,1,4
5445-PZWGX,Fiber optic,1,1,1,0,1,0,1,5
1227-UDMZR,DSL,1,1,1,1,1,1,1,7
5198-HQAEN,Fiber optic,1,0,1,0,1,1,0,4
9170-CCKOU,Fiber optic,1,1,1,1,0,0,0,4
2167-FQSTQ,DSL,1,1,1,1,1,1,1,7
2819-GWENI,No,1,0,0,0,0,0,0,1
1043-YCUTE,No,1,0,0,0,0,0,0,1
3814-MLAXC,Fiber optic,1,0,0,0,1,0,0,2
3572-UUHRS,No,1,0,0,0,0,0,0,1
2692-PFYTJ,No,1,0,0,0,0,0,0,1
1226-UDFZR,DSL,1,0,1,0,0,0,0,2
5955-EPOAZ,No,1,0,0,0,0,0,0,1
6821-JPCDC,Fiber optic,1,0,1,1,0,1,1,5
8815-LMFLX,No,1,0,0,0,0,0,0,1
9135-HSWOC,No,1,0,0,0,0,0,0,1
8582-KRHPJ,DSL,0,1,1,0,0,0,0,2
5811-IWXYM,Fiber optic,1,0,0,1,0,1,1,4
7044-YAACC,Fiber optic,1,0,0,0,0,0,0,1
8189-XRIKE,Fiber optic,1,0,0,0,0,1,1,3
1506-YJTYT,DSL,1,1,1,0,1,1,0,5
4123-DVHPH,Fiber optic,1,1,0,0,0,0,1,3
6425-YQLLO,Fiber optic,1,0,0,1,1,1,1,5
5442-UTCVD,Fiber optic,1,0,0,1,0,0,1,3
2228-BZDEE,No,1,0,0,0,0,0,0,1
7734-DBOAI,DSL,0,0,0,0,1,1,0,2
2789-CZANW,Fiber optic,1,1,1,0,1,1,1,6
2091-RFFBA,Fiber optic,1,0,0,0,0,0,0,1
2114-MGINA,Fiber optic,1,0,0,0,0,1,1,3
7596-LDUXP,Fiber optic,1,1,0,0,0,1,0,3
3740-RLMVT,DSL,1,1,1,0,1,0,0,4
4489-SNOJF,DSL,1,1,0,1,1,1,0,5
2192-OZITF,DSL,1,1,0,0,1,0,1,4
5651-CPDND,DSL,1,0,0,0,0,0,0,1
2186-QZEYA,DSL,1,1,1,0,0,0,0,3
1131-ALZWV,No,1,0,0,0,0,0,0,1
7729-XBTWX,No,1,0,0,0,0,0,0,1
9134-WYRVP,Fiber optic,1,1,0,0,0,1,0,3
3284-SVCRO,No,1,0,0,0,0,0,0,1
9732-OUYRN,No,1,0,0,0,0,0,0,1
0559-CKHUS,No,1,0,0,0,0,0,0,1
2931-SVLTV,Fiber optic,1,1,1,0,1,1,1,6
6899-PPEEA,Fiber optic,1,0,0,0,0,1,1,3
7504-UWHNB,Fiber optic,1,0,0,0,0,0,0,1
2582-FFFZR,DSL,0,0,0,1,0,1,1,3
8908-NMQTX,DSL,0,1,1,1,1,1,1,6
2187-LZGPL,DSL,0,0,1,0,0,0,1,2
1431-AIDJQ,DSL,1,0,1,1,1,1,1,6
6288-LBEAR,Fiber optic,1,0,1,0,1,0,0,3
4597-NUCQV,Fiber optic,1,0,1,0,0,1,1,4
9019-QVLZD,Fiber optic,1,0,0,0,0,1,0,2
8413-YNHNV,DSL,1,1,1,1,1,1,1,7
5808-TOTXO,No,1,0,0,0,0,0,0,1
4369-NYSCF,DSL,1,0,1,0,1,1,1,5
6333-YDVLT,Fiber optic,1,1,0,1,1,1,1,6
5324-KTGCG,No,1,0,0,0,0,0,0,1
5599-HVLTW,Fiber optic,1,0,0,1,0,0,0,2
7394-LWLYN,Fiber optic,1,0,0,0,0,0,0,1
3707-LRWZD,Fiber optic,1,0,0,0,0,1,0,2
6873-UDNLD,DSL,1,1,0,1,0,0,1,4
2700-LUEVA,No,1,0,0,0,0,0,0,1
1455-ESIQH,Fiber optic,1,0,0,0,0,1,1,3
0958-YHXGP,Fiber optic,1,0,0,0,0,0,0,1
1101-SSWAG,DSL,1,0,0,0,0,0,0,1
2979-SXESE,Fiber optic,1,1,0,1,0,1,0,4
4013-TLDHQ,Fiber optic,1,0,1,1,0,0,0,3
5743-KHMNA,No,1,0,0,0,0,0,0,1
4194-FJARJ,DSL,1,1,0,0,1,0,0,3
5325-UWTWJ,Fiber optic,1,1,1,0,1,0,0,4
3969-GYXEL,Fiber optic,1,1,0,0,0,0,0,2
9208-OLGAQ,Fiber optic,1,0,0,1,0,0,1,3
3244-CQPHU,Fiber optic,1,1,1,0,1,1,1,6
2674-MLXMN,Fiber optic,1,0,1,0,0,1,1,4
9708-HPXWZ,DSL,0,0,0,1,1,1,0,3
6992-TKNYO,DSL,1,0,0,1,1,0,1,4
4468-YDOVK,DSL,1,0,0,0,1,0,0,2
3754-DXMRT,DSL,1,0,0,0,0,0,0,1
5792-JALQC,DSL,1,1,0,1,0,0,0,3
7130-VTEWQ,Fiber optic,1,0,0,0,0,0,0,1
2200-DSAAL,DSL,1,0,1,1,0,1,1,5
4302-ZYFEL,No,1,0,0,0,0,0,0,1
9351-LZYGF,DSL,1,1,1,0,1,0,0,4
4366-CTOUZ,Fiber optic,1,0,1,0,1,1,1,5
6121-VZNQB,No,1,0,0,0,0,0,0,1
7903-CMPEY,Fiber optic,1,1,0,0,0,0,0,2
1518-OMDIK,DSL,1,0,0,0,0,0,0,1
6671-NGWON,No,1,0,0,0,0,0,0,1
0595-ITUDF,Fiber optic,1,1,1,1,0,0,0,4
6996-KNSML,Fiber optic,1,0,0,1,0,0,0,2
1955-IBMMB,No,1,0,0,0,0,0,0,1
0096-BXERS,DSL,1,0,0,0,0,0,0,1
3806-YAZOV,No,1,0,0,0,0,0,0,1
7998-ZLXWN,No,1,0,0,0,0,0,0,1
6253-WRFHY,DSL,1,0,0,0,0,1,1,3
9133-AYJZG,Fiber optic,1,0,1,0,0,1,1,4
2675-OTVVJ,Fiber optic,1,1,0,0,0,1,0,3
8680-CGLTP,DSL,1,1,1,0,1,0,0,4
8430-TWCBX,No,1,0,0,0,0,0,0,1
5018-GWURO,Fiber optic,1,0,0,0,0,1,0,2
6741-QRLUP,DSL,1,1,1,1,1,0,1,6
4737-HOBAX,DSL,1,0,0,1,1,1,1,5
0537-QYZZN,Fiber optic,1,1,0,0,0,0,0,2
3340-QBBFM,DSL,1,0,0,1,1,0,0,3
1704-NRWYE,Fiber optic,1,0,0,0,0,1,0,2
2592-SEIFQ,DSL,0,0,0,0,0,0,0,0
8200-KLNYW,DSL,1,1,0,1,1,1,1,6
3372-CDXFJ,No,1,0,0,0,0,0,0,1
4781-ZXYGU,No,1,0,0,0,0,0,0,1
7632-YUTXB,No,1,0,0,0,0,0,0,1
2718-YSKCS,No,1,0,0,0,0,0,0,1
9896-UYMIE,Fiber optic,1,1,1,1,1,1,1,7
0853-NWIFK,Fiber optic,1,1,1,0,0,1,1,5
8212-CRQXP,Fiber optic,1,0,0,0,0,1,0,2
6980-CDGFC,No,1,0,0,0,0,0,0,1
7691-XVTZH,Fiber optic,1,0,0,1,0,1,0,3
2520-SGTTA,No,1,0,0,0,0,0,0,1
7481-ATQQS,Fiber optic,1,0,0,1,0,0,1,3
2277-VWCNI,DSL,1,0,0,0,0,0,0,1
1088-CNNKB,DSL,1,1,1,1,1,0,1,6
8642-GVWRF,Fiber optic,1,0,1,1,0,0,0,3
1930-BZLHI,No,1,0,0,0,0,0,0,1
3400-ESFUW,DSL,1,1,1,0,1,0,0,4
5868-YTYKS,No,1,0,0,0,0,0,0,1
3525-DVKFN,No,1,0,0,0,0,0,0,1
1482-OXZSY,Fiber optic,1,1,0,0,0,1,1,4
0377-JBKKT,DSL,1,1,1,0,1,0,0,4
5778-BVOFB,DSL,1,0,0,0,1,1,0,3
3373-YZZYM,No,1,0,0,0,0,0,0,1
2057-ZBLPD,Fiber optic,1,0,0,0,0,0,1,2
0228-MAUWC,DSL,1,0,0,1,1,0,0,3
5502-RLUYV,Fiber optic,1,0,1,1,0,1,1,5
0023-HGHWL,DSL,0,0,0,0,0,0,0,0
7663-YJHSN,Fiber optic,1,1,1,1,1,1,0,6
4915-BFSXL,DSL,1,1,0,1,0,1,0,4
3086-RUCRN,Fiber optic,1,1,1,1,1,0,1,6
5215-LNLDJ,DSL,0,0,0,0,0,0,0,0
7576-JMYWV,Fiber optic,1,1,1,0,1,1,1,6
9039-RBEEE,DSL,0,1,1,0,1,1,0,4
0257-KXZGU,DSL,1,0,1,1,0,0,0,3
1307-ATKGB,Fiber optic,1,0,1,1,0,0,1,4
8417-FMLZI,Fiber optic,1,0,1,0,0,0,1,3
3714-XPXBW,DSL,1,1,1,1,1,1,0,6
1850-AKQEP,No,1,0,0,0,0,0,0,1
2824-DXNKN,DSL,1,1,0,1,0,1,0,4
5227-JSCFE,DSL,0,1,1,1,1,0,0,4
0848-ZGQIJ,Fiber optic,1,0,1,0,0,1,1,4
3621-CHYVB,DSL,0,1,0,1,1,0,1,4
8042-RNLKO,No,1,0,0,0,0,0,0,1
1792-UXAFY,Fiber optic,1,0,1,1,0,1,0,4
5372-FBKBN,No,1,0,0,0,0,0,0,1
0420-TXVSG,DSL,1,1,1,1,0,0,0,4
6217-TOWGS,DSL,1,0,1,0,0,1,1,4
0515-YPMCW,Fiber optic,1,0,0,0,0,0,0,1
0378-XSZPU,DSL,1,1,1,1,0,0,0,4
1045-LTCYT,No,1,0,0,0,0,0,0,1
1544-JJMYL,DSL,1,1,0,1,1,1,0,5
4636-JGAAI,Fiber optic,1,0,1,0,0,0,1,3
6874-SGLHU,Fiber optic,1,0,1,0,0,1,1,4
5951-AOFIH,DSL,1,0,1,1,0,1,0,4
4729-XKASR,DSL,0,0,0,0,0,0,0,0
3059-NGMXB,DSL,1,1,1,0,0,0,1,4
8652-YHIYU,Fiber optic,1,0,0,0,1,0,0,2
5278-PNYOX,Fiber optic,1,0,0,1,1,1,1,5
5449-FIBXJ,Fiber optic,1,0,0,1,1,1,1,5
3486-HOOGQ,DSL,1,1,1,1,1,1,0,6
5061-PBXFW,DSL,1,1,1,0,1,0,0,4
8630-FJLIB,Fiber optic,1,0,0,0,0,0,0,1
3891-NLXJB,DSL,0,1,1,0,1,0,0,3
4749-OJKQU,Fiber optic,1,0,0,0,0,0,0,1
0577-WHMEV,Fiber optic,1,1,1,1,0,0,0,4
5453-AXEPF,Fiber optic,1,0,1,0,0,0,0,2
3639-XJHKQ,DSL,1,1,1,1,0,0,0,4
3716-LRGXK,Fiber optic,1,0,0,1,0,1,1,4
2263-SFSQZ,No,1,0,0,0,0,0,0,1
9950-MTGYX,No,1,0,0,0,0,0,0,1
3397-AVTKU,DSL,1,0,1,0,0,0,1,3
4825-FUREZ,No,1,0,0,0,0,0,0,1
9837-BMCLM,Fiber optic,1,0,0,0,0,1,0,2
2672-OJQZP,DSL,1,0,0,0,0,0,0,1
0137-UDEUO,No,1,0,0,0,0,0,0,1
3134-DSHVC,Fiber optic,1,1,1,1,0,1,0,5
6161-UUUTA,Fiber optic,1,0,0,0,0,1,0,2
7821-DPRQE,Fiber optic,1,1,1,0,1,1,1,6
6543-XRMYR,Fiber optic,1,0,1,0,0,1,1,4
2001-EWBQU,Fiber optic,1,0,1,1,0,1,1,5
4925-LMHOK,DSL,1,0,1,0,1,0,0,3
1608-GMEWB,Fiber optic,1,0,0,0,0,1,1,3
6695-AMZUF,DSL,1,1,1,1,1,1,1,7
1455-UGQVH,Fiber optic,1,0,0,1,0,1,1,4
8410-BGQXN,No,1,0,0,0,0,0,0,1
8280-MQRQN,DSL,1,0,0,1,0,0,0,2
1619-YWUBB,No,1,0,0,0,0,0,0,1
7611-YKYTC,Fiber optic,1,1,0,0,0,0,0,2
2037-SGXHH,Fiber optic,1,0,1,1,0,1,0,4
3178-FESZO,Fiber optic,1,0,1,0,0,1,1,4
0365-GXEZS,Fiber optic,1,0,0,1,1,0,0,3
0082-OQIQY,Fiber optic,1,0,0,0,1,1,1,4
6087-MVHJH,Fiber optic,1,0,0,1,0,0,1,3
4603-JANFB,Fiber optic,1,0,0,0,0,0,0,1
3018-TFTSU,Fiber optic,1,1,0,1,0,0,0,3
3606-SBKRY,DSL,0,0,0,1,0,1,1,3
4806-KEXQR,Fiber optic,1,0,0,0,0,0,1,2
0667-NSRGI,DSL,1,0,0,1,1,0,1,4
7083-YNSKY,No,1,0,0,0,0,0,0,1
6893-ODYYE,Fiber optic,1,1,1,1,1,0,0,5
8242-JSVBO,DSL,1,0,0,0,0,0,0,1
2479-BRAMR,Fiber optic,1,1,0,1,0,0,0,3
9541-ZPSEA,Fiber optic,1,1,0,1,0,0,0,3
2665-NPTGL,Fiber optic,1,0,0,1,0,1,1,4
1139-WUOAH,DSL,0,0,0,1,1,1,1,4
4693-VWVBO,No,1,0,0,0,0,0,0,1
7434-SHXLS,No,1,0,0,0,0,0,0,1
6937-GCDGQ,DSL,1,1,0,0,0,0,0,2
0988-JRWWP,DSL,1,0,0,0,0,1,0,2
5075-JSDKI,No,1,0,0,0,0,0,0,1
7908-QCBCA,Fiber optic,1,0,0,0,0,0,0,1
8644-XYTSV,DSL,0,1,0,0,0,1,0,2
6711-FLDFB,Fiber optic,1,0,0,0,0,0,0,1
3873-WOSBC,No,1,0,0,0,0,0,0,1
7465-ZZRVX,Fiber optic,1,0,0,0,0,0,0,1
7975-JMZNT,DSL,1,1,1,1,1,1,1,7
7251-XFOIL,Fiber optic,1,0,0,1,0,0,1,3
4116-IQRFR,No,1,0,0,0,0,0,0,1
3714-JTVOV,Fiber optic,1,1,0,0,0,0,0,2
8259-DZLIZ,DSL,1,0,1,0,0,0,0,2
0442-ZXKVS,Fiber optic,1,1,1,1,1,1,1,7
7853-WNZSY,No,1,0,0,0,0,0,0,1
3120-FAZKD,No,1,0,0,0,0,0,0,1
8606-OEGQZ,No,1,0,0,0,0,0,0,1
0225-ZORZP,Fiber optic,1,0,1,0,0,0,1,3
4702-IOQDC,Fiber optic,1,0,0,0,0,0,0,1
9489-JMTTN,DSL,1,1,1,1,1,1,1,7
0575-CUQOV,Fiber optic,1,0,1,1,0,1,1,5
0967-BMLBD,No,1,0,0,0,0,0,0,1
6178-KFNHS,Fiber optic,1,1,0,0,0,0,0,2
2830-LEWOA,Fiber optic,1,0,1,1,1,1,1,6
5006-MXVRN,No,1,0,0,0,0,0,0,1
1264-BYWMS,Fiber optic,1,0,0,0,0,1,1,3
9658-WYUFB,Fiber optic,1,1,1,0,0,1,0,4
8327-WKMIE,No,1,0,0,0,0,0,0,1
6917-FIJHC,No,1,0,0,0,0,0,0,1
5329-KRDTM,DSL,1,0,1,1,1,1,0,5
7797-EJMDP,DSL,1,1,0,0,1,0,1,4
3530-VWVGU,No,1,0,0,0,0,0,0,1
2013-SGDXK,Fiber optic,1,0,1,0,0,1,0,3
6368-NWMCE,DSL,1,0,1,0,1,0,1,4
3633-CDBUW,DSL,1,0,1,1,1,1,1,6
0707-HOVVN,DSL,1,0,1,1,1,1,0,5
8580-QVLOC,DSL,1,1,1,1,1,1,1,7
3956-MGXOG,Fiber optic,1,0,0,0,0,0,1,2
9274-UARKJ,Fiber optic,1,0,1,0,0,1,0,3
4077-HWUYD,DSL,1,1,1,1,1,1,1,7
2012-NWRPA,Fiber optic,1,0,0,1,0,1,1,4
8808-ELEHO,Fiber optic,1,0,0,1,0,0,0,2
0103-CSITQ,Fiber optic,1,0,1,1,1,1,1,6
3506-LCJDC,No,1,0,0,0,0,0,0,1
8671-KKKOS,DSL,0,1,1,0,0,1,0,3
7305-ZWMAJ,No,1,0,0,0,0,0,0,1
9518-XXBXE,Fiber optic,1,1,0,0,0,0,0,2
3934-HXCFZ,Fiber optic,1,1,1,1,0,1,0,5
6578-KRMAW,Fiber optic,1,1,1,1,0,0,1,5
4860-IJUDE,Fiber optic,1,1,0,0,0,0,0,2
7666-WKRON,Fiber optic,1,0,0,1,1,0,0,3
9688-YGXVR,Fiber optic,1,0,1,1,0,1,0,4
0423-UDIJQ,DSL,1,0,0,0,1,0,0,2
1945-XISKS,No,1,0,0,0,0,0,0,1
