customerID,gender,SeniorCitizen,Partner,Dependents,tenure,customer_lifetime_value,revenue_tier,engagement_score
0378-CJKPV,Female,0,Yes,No,72,8071.2,Gold,65.0
4706-AXVKM,Female,1,No,No,11,932.8,Bronze,15.5
5889-JTMUL,Female,1,Yes,No,50,4752.5,Gold,21.0
9026-RNUJS,Male,1,No,No,5,251.75,Bronze,12.5
3746-EUBYR,Male,0,Yes,No,1,74.6,Bronze,5.5
2332-EFBJY,Male,0,No,No,16,315.2,Bronze,13.0
2880-FPNAE,Male,1,Yes,No,2,148.4,Bronze,11.0
1703-MGIAB,Female,0,No,No,17,1173.0,Silver,28.5
4311-QTTAI,Female,0,No,No,16,309.6,Bronze,7.0
9474-PHLYD,Female,0,No,No,15,891.75,Bronze,18.5
4318-RAJVY,Female,0,No,No,10,198.0,Bronze,10.0
2165-VOEGB,Female,0,No,Yes,46,4839.2,Gold,37.0
3612-YUNGG,Male,0,Yes,Yes,64,6988.8,Gold,62.0
2254-DLXRI,Female,0,No,No,1,79.15,Bronze,0.5
5062-CJJKH,Male,0,Yes,Yes,25,1341.25,Silver,17.5
9028-LIHRP,Male,0,Yes,Yes,71,7114.2,Gold,65.5
2219-MVUSO,Male,0,No,No,8,361.2,Bronze,1.0
1053-MXTTK,Female,0,Yes,Yes,72,7822.8,Gold,71.0
1530-ZTDOZ,Female,0,Yes,No,49,1991.85,Silver,34.5
1301-LOPVR,Male,0,Yes,Yes,29,1605.15,Silver,39.5
0853-TWRVK,Male,0,Yes,No,72,7603.2,Gold,66.0
8914-RBTSB,Male,0,Yes,No,31,2907.7999999999997,Silver,23.5
6212-ATMLK,Female,0,No,No,50,4785.0,Gold,40.0
8200-LGKSR,Male,0,Yes,No,71,5907.2,Gold,65.5
1568-BEKZM,Male,1,Yes,No,70,6303.5,Gold,70.0
0670-ANMUU,Male,0,No,No,71,6933.150000000001,Gold,55.5
6897-RWMUB,Male,0,Yes,Yes,61,4151.05,Gold,55.5
0963-ZBDRN,Male,0,No,No,32,3078.4,Gold,22.0
7594-RQHXR,Female,0,No,Yes,1,79.6,Bronze,10.5
6999-CHVCF,Male,0,No,No,68,6942.799999999999,Gold,59.0
6134-KWTBV,Male,0,No,No,62,1450.8,Silver,36.0
1077-HUUJM,Female,0,No,Yes,7,497.34999999999997,Bronze,8.5
6331-EWIEB,Male,0,No,No,20,1705.0,Silver,20.0
0895-LNKRC,Male,0,Yes,Yes,6,116.69999999999999,Bronze,8.0
2045-BMBTJ,Female,1,No,No,33,1961.8500000000001,Silver,33.5
8417-GSODA,Male,0,Yes,Yes,28,2581.6,Silver,29.0
5171-EPLKN,Male,0,No,No,27,535.95,Bronze,18.5
4452-QIIEB,Male,0,No,No,7,307.3,Bronze,8.5
5998-VVEJY,Male,0,No,No,26,2093.0,Silver,23.0
1624-NALOJ,Male,1,No,No,5,449.0,Bronze,17.5
6741-EGCBI,Male,1,No,No,30,2715.0,Silver,22.0
7820-ZYGNY,Male,0,No,No,63,5698.35,Gold,46.5
4317-VTEOA,Male,0,No,No,1,50.75,Bronze,10.5
9677-AVKED,Female,0,No,Yes,53,4483.799999999999,Gold,56.5
1670-SVOWZ,Female,0,Yes,Yes,14,1255.1000000000001,Silver,27.0
2227-JRSJX,Female,0,No,No,21,2082.15,Silver,35.5
9847-HNVGP,Male,0,No,No,17,339.15,Bronze,13.5
6696-YDAYZ,Male,0,Yes,Yes,16,328.0,Bronze,13.0
8980-WQFWL,Female,0,No,No,35,2173.5,Silver,32.5
1730-ZMAME,Female,1,No,No,32,2544.0,Silver,26.0
6506-EYCNH,Female,0,Yes,Yes,28,547.4,Bronze,9.0
4634-JLRJT,Female,0,No,No,1,20.35,Bronze,5.5
9501-UKKNL,Male,0,No,No,59,3050.3,Gold,44.5
2560-QTSBS,Female,0,Yes,Yes,72,1677.6000000000001,Silver,41.0
7541-YLXCL,Male,0,No,No,36,2354.4,Silver,26.0
4795-WRNVT,Female,0,No,No,40,2604.0,Silver,40.0
6080-TCMYC,Male,0,Yes,Yes,40,3248.0,Gold,30.0
0260-ZDLGK,Female,0,No,Yes,9,656.1,Bronze,21.5
7860-UXCRM,Male,0,Yes,Yes,63,4693.5,Gold,61.5
6357-JJPQT,Female,0,No,No,3,241.5,Bronze,1.5
2292-XQWSV,Male,0,Yes,Yes,40,2412.0,Silver,45.0
9552-TGUZV,Male,0,Yes,No,8,600.0,Bronze,6.0
5913-INRQV,Male,1,Yes,No,34,3065.1000000000004,Gold,37.0
8722-NGNBH,Male,0,No,No,5,200.0,Bronze,13.5
6210-KBBPI,Male,1,No,No,9,895.0500000000001,Bronze,24.5
9643-YBLUR,Male,0,Yes,No,9,621.4499999999999,Bronze,24.5
8734-FNWVH,Male,0,Yes,Yes,31,1850.7,Silver,25.5
9447-YPTBX,Female,0,Yes,No,50,992.5000000000001,Bronze,28.0
0133-BMFZO,Female,0,No,No,2,172.5,Bronze,21.0
6128-CZOMY,Female,0,No,No,1,45.65,Bronze,5.5
9540-JYROE,Male,0,No,No,8,560.8,Bronze,7.0
9026-LHEVG,Female,0,No,No,9,366.75,Bronze,14.5
2260-USTRB,Female,1,No,No,2,140.4,Bronze,6.0
3656-TKRVZ,Female,0,No,No,3,166.05,Bronze,12.5
7011-CVEUC,Male,0,Yes,No,25,2392.5,Silver,32.5
6185-TASNN,Male,1,No,No,1,46.3,Bronze,5.5
7925-PNRGI,Female,0,Yes,Yes,45,3658.5,Gold,52.5
8623-TMRBY,Male,1,Yes,Yes,51,4294.2,Gold,20.5
1552-CZCLL,Female,0,Yes,Yes,55,1100.0,Silver,32.5
3038-PQIUY,Female,0,No,No,38,2513.7000000000003,Silver,39.0
1501-SGHBW,Male,0,No,No,2,91.7,Bronze,0.0
9313-CDOGY,Male,0,Yes,Yes,38,744.8000000000001,Bronze,14.0
8148-BPLZQ,Male,0,No,No,34,1693.1999999999998,Silver,27.0
2623-DRYAM,Female,0,Yes,No,70,7122.5,Gold,55.0
9987-LUTYD,Female,0,No,No,13,716.9499999999999,Bronze,21.5
3208-YPIOE,Male,0,No,No,39,2934.75,Silver,24.5
4488-KQFDT,Female,0,No,No,61,6340.95,Gold,35.5
2612-RANWT,Female,0,No,No,12,1201.8000000000002,Silver,18.0
5693-PIPCS,Male,0,No,No,41,4085.65,Gold,43.5
0491-KAPQG,Male,0,No,No,21,1547.7,Silver,15.5
1925-LFCZZ,Male,1,No,No,55,2752.75,Silver,32.5
8039-EQPIM,Male,0,Yes,No,69,4157.25,Gold,59.5
6900-PXRMS,Male,1,Yes,Yes,26,2749.5,Silver,26.0
8707-RMEZH,Female,1,Yes,No,69,6023.7,Gold,54.5
3346-BRMIS,Female,1,Yes,No,18,870.3000000000001,Bronze,24.0
3209-ZPKFI,Male,0,Yes,Yes,47,2549.75,Silver,33.5
6479-VDGRK,Female,0,Yes,Yes,72,6141.599999999999,Gold,71.0
9373-WSLOY,Male,1,Yes,No,33,1650.0,Silver,34.5
2933-FILNV,Female,0,Yes,Yes,2,48.8,Bronze,1.0
3569-JFODW,Female,0,Yes,Yes,72,6548.400000000001,Gold,71.0
9819-FBNSV,Male,1,Yes,No,37,2673.25,Silver,23.5
9544-PYPSJ,Female,1,Yes,Yes,62,5958.2,Gold,51.0
1591-XWLGB,Female,0,Yes,No,71,1409.3500000000001,Silver,40.5
0396-UKGAI,Male,0,No,Yes,23,1271.8999999999999,Silver,26.5
3243-ZHOHY,Female,0,No,No,16,321.6,Bronze,7.0
5186-EJEGL,Male,0,No,No,9,625.5,Bronze,29.5
7527-QNRUS,Male,0,Yes,Yes,17,427.54999999999995,Bronze,13.5
9986-BONCE,Female,0,No,No,4,83.8,Bronze,7.0
2722-JMONI,Female,1,Yes,No,1,49.55,Bronze,10.5
2203-GHNWN,Female,0,Yes,No,24,1911.6000000000001,Silver,22.0
3878-AVSOQ,Female,1,No,No,1,71.25,Bronze,5.5
3258-SYSWS,Male,1,No,No,72,8193.6,Gold,63.0
5296-PSYVW,Female,0,Yes,No,72,1767.6000000000001,Silver,33.0
6319-QSUSR,Female,0,No,Yes,11,216.7,Bronze,10.5
4083-EUGRJ,Male,0,No,No,9,182.25,Bronze,5.5
7579-OOPEC,Female,1,Yes,No,2,100.3,Bronze,5.0
0512-FLFDW,Female,1,Yes,No,60,6030.0,Gold,50.0
1771-OADNZ,Male,1,Yes,No,29,2781.1000000000004,Silver,20.5
0487-CRLZF,Female,0,No,No,49,3648.05,Gold,49.5
2107-FBPTK,Female,1,No,No,30,3123.0,Gold,40.0
9451-WLYRI,Female,0,Yes,No,53,1009.6500000000001,Silver,31.5
8219-VYBVI,Male,0,No,Yes,39,975.0,Bronze,24.5
1991-VOPLL,Female,0,No,No,9,171.45000000000002,Bronze,7.5
9738-QLWTP,Male,0,No,No,39,3194.1000000000004,Gold,34.5
1016-DJTSV,Male,1,No,No,8,557.6,Bronze,9.0
9419-IPPBE,Female,0,Yes,Yes,51,4597.650000000001,Gold,40.5
0174-QRVVY,Male,0,Yes,Yes,71,1799.8500000000001,Silver,34.5
5699-BNCAS,Male,1,No,No,71,1750.1499999999999,Silver,40.5
2900-PHPLN,Female,1,Yes,No,70,1368.5,Silver,30.0
0612-RTZZA,Female,1,No,No,1,25.25,Bronze,0.5
8106-GWQOK,Male,0,Yes,No,38,2280.0,Silver,44.0
8751-EDEKA,Female,0,Yes,No,28,2517.2000000000003,Silver,34.0
6878-GGDWG,Female,0,Yes,No,32,620.8,Bronze,21.0
4039-PIMHX,Male,1,Yes,No,49,2440.2,Silver,34.5
8450-LUGUK,Female,0,Yes,Yes,37,891.7,Bronze,11.5
3604-WLABM,Female,0,No,No,10,542.5,Bronze,20.0
0795-GMVQO,Male,0,Yes,No,67,7363.3,Gold,55.5
2259-OUUSZ,Male,0,No,No,7,248.5,Bronze,13.5
1142-IHLOO,Female,0,No,No,51,4465.05,Gold,40.5
6410-LEFEN,Female,0,No,No,9,406.34999999999997,Bronze,9.5
4633-MKHYU,Female,0,No,No,9,795.6,Bronze,19.5
6257-RJOHI,Male,0,No,No,4,203.2,Bronze,12.0
1545-JFUML,Male,0,Yes,No,71,7029.0,Gold,52.5
3194-ORPIK,Female,0,Yes,Yes,50,4220.0,Gold,35.0
7826-VVKWT,Female,1,Yes,Yes,24,2317.2,Silver,32.0
1353-GHZOS,Male,0,Yes,No,22,1314.5,Silver,26.0
2587-EKXTS,Male,0,No,No,44,4906.0,Gold,42.0
5442-BXVND,Female,0,Yes,Yes,33,800.25,Bronze,21.5
8816-VXNZD,Female,0,No,No,1,75.1,Bronze,-2.5
9378-FXTIZ,Female,0,Yes,No,54,3788.1000000000004,Gold,30.0
1723-HKXJQ,Male,0,No,No,42,4273.5,Gold,17.0
7825-GKXMW,Female,0,No,No,1,45.8,Bronze,5.5
9753-OYLBX,Female,0,No,No,1,20.5,Bronze,-0.5
2364-UFROM,Male,0,No,No,30,2112.0,Silver,30.0
6656-JWRQX,Female,0,No,No,1,30.55,Bronze,5.5
6473-ULUHT,Male,0,Yes,Yes,16,1358.4,Silver,38.0
1240-KNSEZ,Male,0,No,No,1,20.1,Bronze,5.5
0836-SEYLU,Male,0,Yes,No,9,365.84999999999997,Bronze,14.5
4433-JCGCG,Male,1,Yes,No,46,4646.0,Gold,27.0
3716-BDVDB,Male,0,No,No,1,69.1,Bronze,5.5
7688-AWMDX,Male,0,Yes,No,71,3869.5,Gold,50.5
2842-BCQGE,Male,0,No,No,43,3240.0499999999997,Gold,26.5
7244-QWYHG,Male,0,Yes,No,50,2222.5,Silver,34.0
5899-MQZZL,Female,0,No,No,13,975.0,Bronze,9.5
6849-OYAMU,Male,0,Yes,Yes,19,1900.0,Silver,34.5
5312-UXESG,Female,0,No,No,41,4020.0499999999997,Gold,38.5
9488-HGMJH,Female,1,No,No,1,71.15,Bronze,3.5
6038-GCYEC,Female,0,No,No,24,1299.6,Silver,24.0
2150-WLKUW,Female,0,Yes,No,40,2556.0,Silver,35.0
7159-FVYPK,Female,0,Yes,Yes,3,207.45000000000002,Bronze,19.5
7032-LMBHI,Female,0,No,No,37,2392.05,Silver,25.5
1150-WFARN,Female,0,Yes,Yes,67,7286.25,Gold,39.5
6088-BXMRG,Female,0,Yes,Yes,32,3163.2,Gold,36.0
3144-AUDBS,Female,0,Yes,No,6,294.9,Bronze,13.0
4821-SJHJV,Female,0,Yes,Yes,32,2867.2,Silver,31.0
7346-MEDWM,Female,0,No,No,59,4911.75,Gold,44.5
1137-DGOWI,Female,0,Yes,No,30,2107.5,Silver,40.0
5616-PRTNT,Male,0,No,Yes,20,388.0,Bronze,15.0
3812-LRZIR,Female,0,Yes,Yes,27,661.5,Bronze,18.5
4818-QIUFN,Female,1,No,No,20,1583.0,Silver,14.0
9483-GCPWE,Male,0,No,Yes,9,180.9,Bronze,9.5
4227-OJHAL,Female,0,Yes,Yes,68,4964.0,Gold,59.0
9220-CXRSC,Female,0,Yes,Yes,69,4236.599999999999,Gold,47.5
4993-JCRGJ,Male,0,No,No,26,2191.7999999999997,Silver,28.0
9537-JALFH,Male,0,Yes,Yes,69,1373.1,Silver,39.5
6698-OXETB,Male,0,No,No,11,224.39999999999998,Bronze,10.5
2103-ZRXFN,Male,0,No,No,1,50.75,Bronze,5.5
3724-BSCVH,Male,0,Yes,Yes,10,204.5,Bronze,10.0
4877-TSOFF,Female,0,Yes,Yes,55,4166.25,Gold,52.5
9209-NWPGU,Male,0,No,No,44,2877.6000000000004,Silver,42.0
6961-VCPMC,Male,1,Yes,No,46,3698.4,Gold,29.0
7306-YDSOI,Male,0,Yes,Yes,69,4122.75,Gold,54.5
5288-AHOUP,Male,1,No,No,11,863.5,Bronze,15.5
6688-UZPWD,Female,0,Yes,No,11,1122.0,Silver,21.5
0655-YDGFJ,Male,0,No,No,29,1419.5500000000002,Silver,24.5
8468-EHYJA,Female,0,Yes,No,57,5680.05,Gold,38.5
6823-SIDFQ,Male,0,No,No,28,511.0,Bronze,19.0
1097-FSPVW,Female,0,No,No,42,2291.1,Silver,36.0
2839-RFSQE,Female,0,No,No,2,41.3,Bronze,6.0
8328-SKJNO,Male,0,No,Yes,23,934.9499999999999,Bronze,22.5
7010-ZMVBF,Female,0,Yes,Yes,18,368.09999999999997,Bronze,14.0
5201-CBWYG,Male,0,Yes,Yes,62,1537.6000000000001,Silver,30.0
0968-GSIKN,Female,0,No,No,1,70.8,Bronze,5.5
1965-DDBWU,Male,0,No,No,16,1424.8,Silver,23.0
9057-SIHCH,Female,0,No,No,3,289.79999999999995,Bronze,8.5
6352-GIGGQ,Male,0,No,No,67,5949.599999999999,Gold,68.5
3635-QQRQD,Male,0,No,No,62,1243.1000000000001,Silver,36.0
6771-XWBDM,Female,0,Yes,No,57,5956.5,Gold,33.5
2897-DOVND,Male,0,No,No,2,139.6,Bronze,6.0
3082-YVEKW,Female,0,Yes,Yes,23,1774.45,Silver,36.5
0191-EQUUH,Female,0,No,Yes,25,876.2499999999999,Bronze,22.5
7134-HBPBS,Female,1,No,No,72,7783.2,Gold,66.0
3489-HHPFY,Female,0,Yes,No,2,168.1,Bronze,7.0
2926-JEJJC,Female,0,No,No,8,161.6,Bronze,9.0
8601-QACRS,Female,0,No,No,5,253.0,Bronze,7.5
4950-BDEUX,Male,0,No,No,35,1722.0,Silver,22.5
5789-LDFXO,Male,0,No,No,24,590.4000000000001,Bronze,17.0
0508-OOLTO,Female,0,Yes,Yes,2,143.3,Bronze,6.0
2984-TBYKU,Male,0,Yes,Yes,72,7552.8,Gold,56.0
9822-WMWVG,Female,0,No,No,41,4366.5,Gold,50.5
2391-SOORI,Male,0,No,Yes,4,197.4,Bronze,12.0
9040-KZVWO,Male,0,No,No,26,1963.0,Silver,15.0
2645-QTLMB,Male,0,No,No,7,659.75,Bronze,23.5
4806-HIPDW,Female,0,Yes,No,1,68.95,Bronze,5.5
1548-ARAGG,Female,0,Yes,Yes,4,234.0,Bronze,17.0
6339-RZCBJ,Male,0,No,No,48,3787.2000000000003,Gold,54.0
4424-TKOPW,Male,1,No,No,2,187.7,Bronze,6.0
4415-WNGVR,Female,1,Yes,No,12,950.4000000000001,Bronze,36.0
2522-AHJXR,Male,0,Yes,No,60,6567.0,Gold,60.0
0412-UCCNP,Male,0,No,No,55,3256.0,Gold,47.5
1816-FLZDK,Male,0,No,No,1,29.15,Bronze,1.5
7096-UCLNH,Male,0,No,No,1,20.05,Bronze,5.5
8443-ZRDBZ,Male,0,No,No,4,304.2,Bronze,7.0
9136-ALYBR,Male,0,No,No,1,24.45,Bronze,0.5
4615-PIVVU,Female,0,No,No,42,2793.0,Silver,41.0
8885-QSQBX,Female,0,No,No,1,49.55,Bronze,10.5
7479-NITWS,Male,0,No,No,7,625.4499999999999,Bronze,12.5
8617-ENBDS,Male,0,No,No,3,220.79999999999998,Bronze,11.5
9385-NXKDA,Female,0,Yes,No,72,5950.8,Gold,66.0
0430-IHCDJ,Male,0,No,No,15,735.0,Bronze,12.5
2959-MJHIC,Male,0,Yes,No,4,321.4,Bronze,12.0
6674-KVJHG,Female,0,No,No,11,277.2,Bronze,10.5
1814-DKOLC,Female,0,No,No,5,127.25,Bronze,7.5
4201-JMNGR,Female,1,No,No,1,55.8,Bronze,15.5
9351-HXDMR,Male,0,Yes,No,72,7984.8,Gold,42.0
3537-HPKQT,Female,0,Yes,No,55,4276.25,Gold,37.5
2129-ALKBS,Female,0,Yes,Yes,40,1048.0,Silver,25.0
5821-MMEIL,Female,0,Yes,No,57,1134.3,Silver,33.5
5960-WPXQM,Male,0,No,No,1,79.05,Bronze,10.5
0684-AOSIH,Male,0,Yes,No,1,95.0,Bronze,20.5
8260-NGFNY,Female,0,No,No,1,25.2,Bronze,-3.5
1309-XGFSN,Male,1,Yes,Yes,52,4204.2,Gold,51.0
1866-RZZQS,Male,1,No,No,41,4034.4,Gold,24.5
6968-URWQU,Male,0,Yes,No,43,2423.05,Silver,31.5
4742-TXUEX,Female,0,Yes,Yes,47,907.1,Bronze,26.5
9631-XEYKE,Male,0,No,No,3,151.2,Bronze,6.5
8631-NBHFZ,Male,1,Yes,Yes,66,5240.400000000001,Gold,35.0
1335-MXCSE,Male,0,Yes,Yes,55,3038.75,Gold,42.5
8873-TMKGR,Male,0,No,No,29,553.9000000000001,Bronze,19.5
8800-JOOCF,Female,0,No,Yes,12,1008.5999999999999,Silver,16.0
1469-LBJQJ,Female,0,Yes,No,66,6943.2,Gold,58.0
4958-XCBDQ,Male,1,No,No,35,3549.0,Gold,25.5
8337-UPOAQ,Male,1,Yes,No,10,898.0,Bronze,16.0
0064-YIJGF,Male,0,Yes,Yes,27,2045.25,Silver,10.5
2386-OWURY,Female,0,No,No,58,5527.4,Gold,49.0
1725-IQNIY,Male,0,Yes,No,54,5926.5,Gold,46.0
0310-VQXAM,Male,0,No,No,9,178.65,Bronze,9.5
6598-RFFVI,Male,0,No,No,2,38.6,Bronze,6.0
3453-RTHJQ,Male,0,No,No,6,414.59999999999997,Bronze,4.0
6712-OAWRH,Female,1,No,No,26,2372.5,Silver,24.0
6278-FEPBZ,Female,0,No,No,9,182.25,Bronze,9.5
4280-DLSHD,Male,0,Yes,No,8,438.0,Bronze,19.0
1508-DFXCU,Male,0,No,No,12,977.4000000000001,Bronze,16.0
8614-VGMMV,Female,0,No,No,15,736.5,Bronze,6.5
7868-BGSZA,Male,0,Yes,No,43,3448.6,Gold,38.5
2800-QQUSO,Male,0,No,No,42,4212.599999999999,Gold,41.0
2930-UOTMB,Female,0,No,No,31,2022.75,Silver,23.5
7973-DZRKH,Female,0,No,Yes,66,6002.7,Gold,53.0
5914-DVBWJ,Female,1,No,No,18,1538.1000000000001,Silver,24.0
7698-YFGEZ,Male,0,No,No,1,20.0,Bronze,5.5
2533-QVMSK,Male,0,Yes,No,61,5740.099999999999,Gold,22.5
9773-PEQBZ,Male,0,No,No,10,798.5,Bronze,15.0
8644-XLFBW,Male,1,No,No,1,71.65,Bronze,5.5
0650-BWOZN,Female,1,No,No,18,1323.8999999999999,Silver,19.0
8625-AZYZY,Male,0,Yes,No,24,2511.6000000000004,Silver,29.0
7785-RDVIG,Female,0,Yes,Yes,3,57.900000000000006,Bronze,6.5
9602-WCXPI,Male,0,No,No,50,1007.4999999999999,Silver,30.0
2903-YYTBW,Male,0,Yes,Yes,1,44.55,Bronze,5.5
3620-MWJNE,Male,0,No,No,2,108.9,Bronze,16.0
8573-JGCZW,Male,0,No,No,17,334.04999999999995,Bronze,13.5
6837-HAEVO,Male,0,Yes,Yes,69,7245.0,Gold,59.5
6701-YVNQG,Male,0,Yes,No,72,6386.400000000001,Gold,71.0
9306-CPCBC,Female,0,No,No,3,222.75,Bronze,6.5
4304-XUMGI,Male,1,Yes,Yes,50,3757.5000000000005,Gold,48.0
9504-YAZWB,Female,0,No,No,53,1073.25,Silver,31.5
8819-ZBYNA,Female,0,Yes,No,58,6327.799999999999,Gold,59.0
6174-NRBTZ,Male,0,No,No,46,1414.5,Silver,28.0
9481-IEBZY,Male,1,Yes,No,72,8128.8,Gold,71.0
1833-VGRUM,Female,1,No,No,1,74.2,Bronze,-0.5
6137-NICCO,Female,0,Yes,Yes,6,564.3,Bronze,23.0
9065-ZCPQX,Male,0,Yes,No,72,5677.2,Gold,66.0
6402-EJMWF,Male,0,No,No,4,221.2,Bronze,12.0
3620-EHIMZ,Female,0,Yes,Yes,52,1006.2,Silver,31.0
3213-VVOLG,Male,0,Yes,Yes,0,0.0,Bronze,5.0
6870-ECSHE,Female,0,No,No,2,40.9,Bronze,6.0
8747-UDCOI,Female,0,Yes,No,65,1257.75,Silver,37.5
8374-XGEJJ,Male,1,Yes,No,43,4343.0,Gold,21.5
2656-TABEH,Male,0,Yes,No,4,400.8,Bronze,22.0
6946-LMSQS,Male,1,Yes,No,25,2226.25,Silver,23.5
4626-OZDTJ,Female,0,Yes,No,51,4011.15,Gold,50.5
9169-BSVIN,Male,0,No,No,12,897.0,Bronze,26.0
2325-ZUSFD,Female,0,Yes,Yes,57,3995.7,Gold,18.5
8194-PEEBY,Female,0,Yes,Yes,24,477.59999999999997,Bronze,17.0
6872-HXFNF,Female,0,Yes,No,64,3734.4,Gold,47.0
3932-CMDTD,Female,0,No,No,4,422.6,Bronze,28.0
7714-YXSMB,Female,0,No,No,26,2613.0,Silver,33.0
8387-UGUSU,Female,0,Yes,Yes,15,300.75,Bronze,12.5
1080-BWSYE,Male,1,Yes,No,64,1641.6,Silver,37.0
4039-HEUNW,Male,1,Yes,No,36,3474.0,Gold,22.0
1194-HVAIF,Female,0,Yes,No,27,2565.0,Silver,28.5
0812-WUPTB,Male,1,Yes,No,1,70.85,Bronze,5.5
3594-UVONA,Female,0,No,No,35,3008.25,Gold,39.5
0004-TLHLJ,Male,0,No,No,4,295.6,Bronze,8.0
1767-TGTKO,Female,0,Yes,Yes,8,363.6,Bronze,9.0
8439-LTUGF,Male,0,No,No,10,200.0,Bronze,10.0
8805-JNRAZ,Female,0,No,No,2,98.4,Bronze,11.0
5089-IFSDP,Female,0,Yes,No,58,6348.1,Gold,45.0
6418-HNFED,Male,0,Yes,No,51,4245.75,Gold,54.5
0206-OYVOC,Female,0,Yes,Yes,46,885.5,Bronze,28.0
7291-CDTMJ,Male,0,No,No,1,19.65,Bronze,-2.5
7128-GGCNO,Male,0,No,No,46,3348.7999999999997,Gold,28.0
0237-YFUTL,Female,0,Yes,No,50,5482.5,Gold,55.0
7691-KGKGP,Male,0,Yes,Yes,53,3445.0,Gold,46.5
6710-HSJRD,Male,0,Yes,No,61,6960.099999999999,Gold,60.5
3675-EQOZA,Male,0,No,No,5,103.25,Bronze,7.5
0840-DCNZE,Male,0,No,No,47,4086.65,Gold,58.5
1732-FEKLD,Female,0,No,No,54,5116.5,Gold,47.0
9862-KJTYK,Male,0,No,Yes,19,481.65000000000003,Bronze,9.5
0479-HMSWA,Female,0,No,Yes,26,2741.7000000000003,Silver,43.0
5854-KSRBJ,Male,0,Yes,Yes,70,1778.0,Silver,40.0
0365-BZUWY,Male,0,Yes,No,17,1743.35,Silver,29.5
4817-VYYWS,Female,0,No,No,30,3006.0,Gold,23.0
5701-SVCWR,Female,0,No,Yes,1,24.0,Bronze,1.5
3129-AAQOU,Female,0,Yes,Yes,19,486.40000000000003,Bronze,14.5
4922-CVPDX,Female,0,Yes,No,26,1911.0,Silver,38.0
1396-QWFBJ,Female,0,Yes,Yes,21,1555.05,Silver,20.5
1357-BIJKI,Male,0,Yes,No,50,4912.5,Gold,45.0
1099-BTKWT,Female,0,Yes,No,68,3699.2,Gold,54.0
5299-SJCZT,Male,0,No,No,3,304.65,Bronze,21.5
2018-PZKMU,Male,0,Yes,Yes,9,927.9,Bronze,29.5
7340-KEFQE,Female,0,Yes,Yes,51,1744.2,Silver,35.5
4570-QHXHL,Female,0,No,No,9,393.75,Bronze,9.5
2403-BCASL,Male,1,Yes,Yes,41,4589.95,Gold,26.5
7392-YYPYJ,Male,0,No,No,22,2214.3,Silver,31.0
2898-LSJGD,Female,0,Yes,Yes,21,1174.95,Silver,12.5
2223-GDSHL,Male,0,Yes,Yes,71,8239.55,Gold,70.5
7359-PTSXY,Male,0,No,No,1,45.75,Bronze,5.5
9470-RTWDV,Male,0,Yes,Yes,26,2132.0,Silver,38.0
2176-OSJUV,Male,0,Yes,No,71,4625.650000000001,Gold,45.5
9348-YVOMK,Male,0,No,No,4,179.2,Bronze,7.0
8104-OSKWT,Female,0,No,No,12,957.5999999999999,Bronze,16.0
4521-YEEHE,Female,0,Yes,No,18,1599.3,Silver,24.0
4090-KPJIP,Female,0,No,No,3,224.85000000000002,Bronze,6.5
3786-WOVKF,Female,1,Yes,No,72,7693.2,Gold,61.0
4503-BDXBD,Male,0,No,No,11,824.45,Bronze,15.5
6086-ESGRL,Female,0,No,No,1,80.15,Bronze,10.5
2592-HODOV,Male,0,No,No,13,250.9,Bronze,11.5
3886-CERTZ,Female,0,Yes,No,72,7866.0,Gold,42.0
7995-ZHHNZ,Male,0,Yes,No,42,2356.2000000000003,Silver,31.0
3824-RHKVR,Female,0,No,No,17,334.9,Bronze,3.5
5816-SCGFC,Female,1,No,No,7,359.09999999999997,Bronze,13.5
5989-AXPUC,Female,0,Yes,No,68,8064.799999999999,Gold,69.0
4979-HPRFL,Male,0,Yes,Yes,56,1352.3999999999999,Silver,33.0
8590-OHDIW,Female,0,Yes,Yes,38,771.4,Bronze,20.0
8015-IHCGW,Female,0,Yes,Yes,72,8316.0,Gold,71.0
2332-TODQS,Female,0,No,No,48,1202.4,Silver,29.0
9278-VZKCD,Female,1,Yes,No,52,5673.2,Gold,50.0
8008-OTEZX,Female,0,Yes,Yes,35,687.75,Bronze,22.5
2773-OVBPK,Male,0,Yes,No,67,7457.099999999999,Gold,63.5
5999-LCXAO,Female,0,No,No,1,29.9,Bronze,-2.5
5206-XZZQI,Male,0,No,No,53,4271.799999999999,Gold,41.5
4803-LBYPN,Male,0,Yes,Yes,34,707.2,Bronze,22.0
5759-RCVCB,Female,0,No,No,3,105.60000000000001,Bronze,6.5
6372-RFVNS,Female,0,Yes,No,1,78.8,Bronze,10.5
2139-FQHLM,Male,0,No,No,19,1709.05,Silver,29.5
8261-GWDBQ,Female,1,Yes,No,60,6963.0,Gold,65.0
1093-YSWCA,Male,0,No,No,11,215.05,Bronze,6.5
8938-UMKPI,Female,0,No,No,47,5000.8,Gold,36.5
0991-BRRFB,Male,0,No,No,18,889.1999999999999,Bronze,13.0
3882-IYOIJ,Female,0,Yes,Yes,60,6915.0,Gold,65.0
8749-TZYEC,Male,0,Yes,No,72,1785.6000000000001,Silver,41.0
1755-FZQEC,Male,0,No,No,39,776.0999999999999,Bronze,24.5
3115-JPJDD,Female,0,Yes,No,59,4793.75,Gold,44.5
